"stateroute","stops","scale","dir_all","dir_core","trend_tmax","trend_tmin","country","common_label","max_lc","countrynum","statenum","route","routename","active","latitude","longitude","stratum","bcr","landtypeid","routetypeid","routetypedetailid"
46123,"26-50",0.5,0.373922419440438,0.382902075761805,-0.0058340860897805,0.101273808873397,"US","Agricultural",-0.00687854502200896,840,46,123,"DAVIDSNVILLE",1,38.9888945,-76.6695275,4,30,0,1,1
46126,"1-25",0.5,0.352621357690743,0.393712079187467,0.0209832418596085,0.0953458421224225,"US","Agricultural",-0.00299772341834224,840,46,126,"PR FREDERICK",1,38.5019497,-76.5743599,4,30,0,1,1
46126,"26-50",0.5,0.396588171507262,0.399298478341085,0.0185639195377158,0.100142452506375,"US","Agricultural",-0.00555453648017584,840,46,126,"PR FREDERICK",1,38.5019497,-76.5743599,4,30,0,1,1
47001,"1-25",0.5,0.382075803047413,0.405257806524511,0.05776274259939,0.0496032263695127,"US","Urban",0.00186890050040088,840,47,1,"E DENNIS",1,41.750876,-70.1656255,9,30,0,1,1
47001,"26-50",0.5,0.381945769297727,0.397252427247226,0.0477484395668026,0.0417682283976018,"US","Shrubland",0.00123940882961164,840,47,1,"E DENNIS",1,41.750876,-70.1656255,9,30,0,1,1
47009,"1-25",0.5,0.449908036678275,0.463342720877137,0.0195595092459745,0.0856380440700355,"US","Forest",-0.00436901308340152,840,47,9,"LITTLETON",1,42.5199697,-71.5305739,12,30,0,1,1
47009,"26-50",0.5,0.420004530854848,0.456553309357887,0.018414136477005,0.091312103465801,"US","Forest",-0.00412575988264188,840,47,9,"LITTLETON",1,42.5199697,-71.5305739,12,30,0,1,1
47014,"1-25",0.5,0.381214426906434,0.378826205747952,NA,NA,NA,NA,NA,840,47,14,"BELCHERTOWN",1,42.2697823,-72.3589728,12,30,0,1,1
47014,"26-50",0.5,0.388309301407277,0.417381500141747,NA,NA,NA,NA,NA,840,47,14,"BELCHERTOWN",1,42.2697823,-72.3589728,12,30,0,1,1
47017,"1-25",0.5,0.413707467650789,0.42836756058697,0.0269559635179036,0.0953210548969799,"US","Agricultural",-0.00107547395698568,840,47,17,"N ORANGE",1,42.6138086,-72.2798896,27,14,0,1,1
47017,"26-50",0.5,0.390158636662009,0.403408802678816,0.02808756325458,0.0958056950315069,"US","Forest",-0.00198494163711092,840,47,17,"N ORANGE",1,42.6138086,-72.2798896,27,14,0,1,1
47018,"1-25",0.5,0.368065511977348,0.365480368541382,0.0335259424588075,0.0678793722482581,"US","Urban",0.00117618586640852,840,47,18,"CUMMINGTON",0,42.4645579,-72.9055765,27,14,0,1,1
47018,"26-50",0.5,0.38184860470428,0.406535509449972,0.037432732665508,0.0709915408992718,"US","Wetlands",-0.00121275831426897,840,47,18,"CUMMINGTON",0,42.4645579,-72.9055765,27,14,0,1,1
47019,"1-25",0.5,0.367083626597611,0.373161060749704,0.0292336889730874,0.0762108382164778,"US","Forest",-0.00110012079378776,840,47,19,"CHESTERFIELD",1,42.3761743,-72.8474923,27,14,0,1,1
47019,"26-50",0.5,0.384049958645839,0.374558998670038,0.0309310096697276,0.0729857068178816,"US","Urban",0.00101318010414796,840,47,19,"CHESTERFIELD",1,42.3761743,-72.8474923,27,14,0,1,1
49017,"1-25",0.5,0.371425239889957,0.390600303569044,0.0565575098673933,0.0683585065143441,"US","Forest",-0.00448109140289816,840,49,17,"BEAR LAKE",1,44.4308,-86.1283614,20,12,0,1,1
49017,"26-50",0.5,0.362048257872969,0.351588267632757,0.0609111542512763,0.0591591684879408,"US","Forest",-0.00384761411683492,840,49,17,"BEAR LAKE",1,44.4308,-86.1283614,20,12,0,1,1
49018,"1-25",0.5,0.38807564468765,0.405827035794233,0.0477857250883736,0.0503183481678955,"US","Forest",-0.00255545137771312,840,49,18,"SCOTTVILLE",1,43.9040607,-86.2186454,20,23,0,1,1
49018,"26-50",0.5,0.390204711217691,0.410667413589017,0.0458578785037701,0.0452102451341039,"US","Forest",-0.00413185869215076,840,49,18,"SCOTTVILLE",1,43.9040607,-86.2186454,20,23,0,1,1
49019,"1-25",0.5,0.334560502931365,0.337481366953955,0.0465930679341548,0.0512249601434094,"US","Urban",0.00263613063356436,840,49,19,"BIG BLUE LK",1,43.4369027,-86.2366709,20,23,0,1,1
49019,"26-50",0.5,0.357022751663696,0.370255248658325,0.0489105489529494,0.0539846857464235,"US","Forest",-0.00159798843072864,840,49,19,"BIG BLUE LK",1,43.4369027,-86.2366709,20,23,0,1,1
49021,"1-25",0.5,0.351113470672528,0.385942966534467,0.0436269639990858,0.0521407071378303,"US","Wetlands",0.00600991656600275,840,49,21,"BRAVO",1,42.5137079,-86.1296892,20,23,0,1,1
49021,"26-50",0.5,0.380731006020998,0.404336769712851,0.0431993486217091,0.0523578116335268,"US","Wetlands",0.00786799606796798,840,49,21,"BRAVO",1,42.5137079,-86.1296892,20,23,0,1,1
49022,"1-25",0.5,0.374178382091498,0.390954597296713,0.0361010832795514,0.0285453616518608,"US","Urban",0.00300272162844103,840,49,22,"NEW TROY",1,41.8738037,-86.5500939,16,23,0,1,1
49022,"26-50",0.5,0.369364700272641,0.344859547588047,0.0384542136601642,0.030361040728813,"US","Agricultural",-0.00348548829405504,840,49,22,"NEW TROY",1,41.8738037,-86.5500939,16,23,0,1,1
49025,"1-25",0.5,0.407255913215064,0.429463542993436,0.0415325828723914,0.00694636405992696,"US","Forest",-0.0049531278254166,840,49,25,"GILCHRIST",1,46.1439425,-85.3837115,28,12,0,1,1
49025,"26-50",0.5,0.36071786282906,0.37529492174952,0.0392315488224979,0.00901476234581469,"US","Forest",-0.00446627631117276,840,49,25,"GILCHRIST",1,46.1439425,-85.3837115,28,12,0,1,1
49033,"1-25",0.5,0.348941125806099,0.373576293732729,0.042013380461588,0.0504421626967503,"US","Agricultural",-0.00445863654740248,840,49,33,"COOPERSVILLE",1,43.0602167,-85.8872149,16,23,0,1,1
49033,"26-50",0.5,0.364685662140612,0.416144369716405,0.0419447483751511,0.0431135612800064,"US","Agricultural",-0.00587826791866512,840,49,33,"COOPERSVILLE",1,43.0602167,-85.8872149,16,23,0,1,1
49035,"1-25",0.5,0.378039414923518,0.402890659551998,0.0479780476686502,0.0709618297845365,"US","Agricultural",-0.00544151485598668,840,49,35,"GALESBURG",1,42.2526585,-85.4136135,16,23,0,1,1
49035,"26-50",0.5,0.371337559452829,0.359704600159735,0.0495949000383434,0.0706116870176021,"US","Agricultural",-0.0043317978621342,840,49,35,"GALESBURG",1,42.2526585,-85.4136135,16,23,0,1,1
49038,"1-25",0.5,0.378623875953518,0.382618939170897,0.0428009655959984,0.0329238155311392,"US","Agricultural",-0.00665593225202704,840,49,38,"REMUS",1,43.5961937,-85.1256579,20,23,0,1,1
49038,"26-50",0.5,0.374748548200008,0.411969481416434,0.0396000023033854,0.0292489154230873,"US","Agricultural",-0.00629652329535704,840,49,38,"REMUS",1,43.5961937,-85.1256579,20,23,0,1,1
49039,"1-25",0.5,0.373904449718247,0.379837398295497,0.039304782178356,0.048407297824133,"US","Agricultural",-0.0041111424039844,840,49,39,"MOTTVILLE",1,41.7653686,-85.7505398,16,23,0,1,1
49039,"26-50",0.5,0.343791017243268,0.361414070911392,0.0396689084891215,0.0451105716994616,"US","Agricultural",-0.00410763607956924,840,49,39,"MOTTVILLE",1,41.7653686,-85.7505398,16,23,0,1,1
49041,"1-25",0.5,0.387314847682935,0.423784766432442,0.0520120107885861,0.0137591077561109,"US","Wetlands",0.00678164303466408,840,49,41,"PICKFORD",1,46.2155937,-84.3634339,28,12,0,1,1
49041,"26-50",0.5,0.350537263365513,0.393423245317942,0.0593307202193748,0.0174671382138282,"US","Wetlands",0.00524485965220096,840,49,41,"PICKFORD",1,46.2155937,-84.3634339,28,12,0,1,1
49055,"1-25",0.5,0.377067675348993,0.376100267124549,0.0370008731098669,0.0520099031331,"US","Wetlands",0.00650387922065482,840,49,55,"HOMER",1,42.1013065,-84.8081892,16,23,0,1,1
49055,"26-50",0.5,0.411370022593023,0.412024059295462,0.0360177430655289,0.0561337732398969,"US","Wetlands",0.00485522237129958,840,49,55,"HOMER",1,42.1013065,-84.8081892,16,23,0,1,1
49070,"1-25",0.5,0.378971429083893,0.40974740216835,0.00997531490970085,0.0392473449805444,"US","Agricultural",-0.00303312441640972,840,49,70,"DECKERVILLE",1,43.5141478,-82.674596,16,23,0,1,1
49070,"26-50",0.5,0.399333490551419,0.417807624667813,0.0143615539064278,0.0323882285186803,"US","Agricultural",-0.00420820647487936,840,49,70,"DECKERVILLE",1,43.5141478,-82.674596,16,23,0,1,1
49073,"1-25",0.5,0.457056181204472,0.459298322062211,0.0495048287562018,0.0325860738547134,"US","Agricultural",-0.00903041242379868,840,49,73,"WALDENBURG",1,42.6584657,-82.8972629,16,23,0,1,1
49073,"26-50",0.5,0.497317329528264,0.508523548267739,0.0543770112127851,0.0367572883200499,"US","Agricultural",-0.00416873449131512,840,49,73,"WALDENBURG",1,42.6584657,-82.8972629,16,23,0,1,1
49131,"1-25",0.5,0.372674960158709,0.361557938346438,0.0349780466164457,0.0337576310298379,"US","Agricultural",-0.007753979729472,840,49,131,"HUNGERFORD",1,43.7069417,-85.4353239,20,23,0,1,1
49131,"26-50",0.5,0.379263412367207,0.382884974193427,0.0381730197410723,0.0372913731092311,"US","Agricultural",-0.00489593271030508,840,49,131,"HUNGERFORD",1,43.7069417,-85.4353239,20,23,0,1,1
50003,"1-25",0.5,0.337109312086223,0.333595980576645,0.0305590817708396,0.0492283760782801,"US","Urban",0.00104502075424841,840,50,3,"HARTLAND",1,43.8179682,-93.4993444,40,11,0,1,1
50003,"26-50",0.5,0.333451519539368,0.348999394519542,0.0288369414786672,0.0456581090730666,"US","Urban",0.00109172573417386,840,50,3,"HARTLAND",1,43.8179682,-93.4993444,40,11,0,1,1
50008,"1-25",0.5,0.375607548537319,0.385886489200528,0.0139563479104809,0.0420217584338436,"US","Urban",0.00968787855005304,840,50,8,"LAKEVILLE",1,44.6596006,-93.3337301,32,22,0,1,1
50008,"26-50",0.5,0.374006497489862,0.399767416809951,0.0152836332139069,0.0427874347069701,"US","Urban",0.00582949134087262,840,50,8,"LAKEVILLE",1,44.6596006,-93.3337301,32,22,0,1,1
50009,"1-25",0.5,0.420145405459763,0.445918154712147,0.0147446485913761,0.0241127953580416,"US","Wetlands",-0.00270087619889992,840,50,9,"MINNETONKA",1,44.9718866,-93.4716124,40,23,0,1,1
50009,"26-50",0.5,0.370514165722109,0.360948121064012,0.0216844942310172,0.0364312004371563,"US","Urban",0.00348000252858804,840,50,9,"MINNETONKA",1,44.9718866,-93.4716124,40,23,0,1,1
50010,"1-25",0.5,0.370230143936084,0.375775054135298,0.0282511835482533,0.0290163243543853,"US","Wetlands",-0.0013921611802268,840,50,10,"ARLINGTON",1,44.6299537,-94.0314709,40,11,0,1,1
50010,"26-50",0.5,0.396971522880555,0.419182504559669,0.0351711237055844,0.0345899301664396,"US","Urban",0.00134556367520643,840,50,10,"ARLINGTON",1,44.6299537,-94.0314709,40,11,0,1,1
50012,"1-25",0.5,0.401047678562142,0.402594077261556,0.0413547289380024,0.02306473892548,"US","Agricultural",-0.0017204778134054,840,50,12,"REDWOOD FALL",1,44.5288767,-95.1992649,40,11,0,1,1
50012,"26-50",0.5,0.384984497488329,0.414913365399168,0.0443591619537374,0.0246677224137314,"US","Agricultural",-0.00255458365575808,840,50,12,"REDWOOD FALL",1,44.5288767,-95.1992649,40,11,0,1,1
50015,"1-25",0.5,0.36505046152772,0.3773968184131,0.0153473127106603,0.0509676246192546,"US","Urban",0.00157210882227293,840,50,15,"PRINCETON",1,45.6049323,-93.8828669,20,23,0,1,1
50015,"26-50",0.5,0.354583121651026,0.364584037293214,0.0210196746976919,0.0559648464345036,"US","Urban",0.00234764141836669,840,50,15,"PRINCETON",1,45.6049323,-93.8828669,20,23,0,1,1
50017,"1-25",0.5,0.420594193502011,0.43628780639843,7.27668595122805e-05,0.0219966878147938,"US","Wetlands",-0.0030800678136988,840,50,17,"KNAPP",1,45.1642488,-94.196858,40,23,0,1,1
50017,"26-50",0.5,0.385135292261329,0.388635293791245,0.00369798285329348,0.0327765342571125,"US","Wetlands",-0.00312975124664088,840,50,17,"KNAPP",1,45.1642488,-94.196858,40,23,0,1,1
50028,"1-25",0.5,0.368534587447579,0.408935908332592,0.0111587046665076,0.0280029944125491,"US","Agricultural",-0.00535795920811188,840,50,28,"EVERGREEN",1,46.7456606,-95.4769368,20,23,0,1,1
50028,"26-50",0.5,0.377548658319919,0.36613933705912,0.0170917095818658,0.0221885006295957,"US","Agricultural",-0.00515304690666824,840,50,28,"EVERGREEN",1,46.7456606,-95.4769368,20,23,0,1,1
50032,"1-25",0.5,0.365078640234046,0.406018556488701,0.00815754304501931,0.0402525359671817,"US","Forest",-0.00496547287304156,840,50,32,"LOCKPORT",1,47.7313654,-90.703063,28,12,0,1,1
50032,"26-50",0.5,0.337187356860404,0.356765426121825,0.0117834736104547,0.034656232978612,"US","Forest",-0.00637112240655552,840,50,32,"LOCKPORT",1,47.7313654,-90.703063,28,12,0,1,1
50033,"1-25",0.5,0.350888398352911,0.378340526231717,0.022871398967194,0.055938533436772,"US","Forest",-0.00576142455532968,840,50,33,"SAWBILL LNDG",1,47.7051868,-91.5398453,28,12,0,1,1
50033,"26-50",0.5,0.360840421365778,0.400313399441037,0.020907380126838,0.0495776304695374,"US","Forest",-0.00513400618806784,840,50,33,"SAWBILL LNDG",1,47.7051868,-91.5398453,28,12,0,1,1
50035,"1-25",0.5,0.380172993802632,0.387873201781372,0.0301948401738926,0.0161984372036662,"US","Wetlands",0.00734803454270176,840,50,35,"FLOODWOOD",1,47.0684835,-92.9862729,28,12,0,1,1
50035,"26-50",0.5,0.37226219091422,0.373156676525924,0.0325530118877459,0.0144919247002082,"US","Wetlands",0.0087195654384716,840,50,35,"FLOODWOOD",1,47.0684835,-92.9862729,28,12,0,1,1
50037,"1-25",0.5,0.382839607906048,0.414409041604178,0.0366803823079198,0.012902019762649,"US","Wetlands",0.00508711411511324,840,50,37,"COHASSET",1,47.3400313,-93.6189603,28,12,0,1,1
50037,"26-50",0.5,0.39728419137887,0.38838095487464,0.0340339159585069,0.00959672957478375,"US","Wetlands",0.00590527565304732,840,50,37,"COHASSET",1,47.3400313,-93.6189603,28,12,0,1,1
50042,"1-25",0.5,0.382691190908708,0.410979032110654,0.0444072368594223,0.045533403776747,"US","Agricultural",-0.0036258140431316,840,50,42,"DEBS",1,47.7910956,-95.118355,28,12,0,1,1
50042,"26-50",0.5,0.388705329053289,0.419589958482922,0.0414042427839143,0.0457758645607631,"US","Wetlands",0.00264860365661144,840,50,42,"DEBS",1,47.7910956,-95.118355,28,12,0,1,1
50043,"1-25",0.5,0.38790700801392,0.369927219035555,0.0229998114329215,0.0435279120595241,"US","Wetlands",0.00276707670235662,840,50,43,"BELTRAMI",1,47.5136293,-96.6336288,40,11,0,1,1
50043,"26-50",0.5,0.380227009868428,0.40888804371017,0.0273432604644466,0.0467295469398655,"US","Urban",0.00111807903323895,840,50,43,"BELTRAMI",1,47.5136293,-96.6336288,40,11,0,1,1
50047,"1-25",0.5,0.386514140124736,0.353661481345044,0.0224414374003683,0.0304948512437388,"US","Wetlands",0.00204444474251624,840,50,47,"LUDE",1,48.9594807,-94.9927589,28,12,0,1,1
50047,"26-50",0.5,0.321455644049345,0.328429354235903,0.0204856270789691,0.0301879645016522,"US","Wetlands",0.00357133331555224,840,50,47,"LUDE",1,48.9594807,-94.9927589,28,12,0,1,1
50048,"1-25",0.5,0.385820522457838,0.417602221361294,0.0247182134471516,0.0275616569820682,"US","Wetlands",0.000793119232900481,840,50,48,"WASKISH",1,48.2658023,-94.5534156,28,12,0,1,1
50048,"26-50",0.5,0.398943961504204,0.353428708669706,0.0215553959545622,0.0261704498053654,"US","Wetlands",0.00475325903311992,840,50,48,"WASKISH",1,48.2658023,-94.5534156,28,12,0,1,1
50055,"1-25",0.5,0.384726521071341,0.38889970884657,0.0298073175037231,0.0431394657636341,"US","Agricultural",-0.00191207864604596,840,50,55,"AUSTIN",1,43.6884582,-93.0194666,32,22,0,1,1
50055,"26-50",0.5,0.393790684662106,0.393122685722911,0.0270920287204823,0.0440077066882524,"US","Agricultural",-0.001857295338916,840,50,55,"AUSTIN",1,43.6884582,-93.0194666,32,22,0,1,1
50058,"1-25",0.5,0.404757486148705,0.449618205902651,0.00981658592265399,0.0296073290626906,"US","Agricultural",-0.00629450213902892,840,50,58,"FRONTENAC",1,44.5207119,-92.3452484,17,22,0,1,1
50058,"26-50",0.5,0.42163762981921,0.422085116229123,0.0104986650758326,0.0294628413103969,"US","Agricultural",-0.0056856644971232,840,50,58,"FRONTENAC",1,44.5207119,-92.3452484,17,22,0,1,1
50059,"1-25",0.5,0.367862673687034,0.388603381992892,0.0312754428071582,0.0386762258381234,"US","Wetlands",-0.00267657660816104,840,50,59,"LE CENTER",1,44.4856298,-93.7073028,40,23,0,1,1
50059,"26-50",0.5,0.378131301515651,0.385449435881967,0.0337339143541648,0.0436874275970356,"US","Wetlands",-0.00192841099038864,840,50,59,"LE CENTER",1,44.4856298,-93.7073028,40,23,0,1,1
50067,"1-25",0.5,0.420775591593855,0.400514769498083,0.0270768453244171,0.0270234689704136,"US","Wetlands",0.00290798872000152,840,50,67,"MAHTOWA",1,46.5918377,-92.7409299,28,12,0,1,1
50067,"26-50",0.5,0.420201733941475,0.427993968891463,0.0257568284606419,0.0245445823587621,"US","Wetlands",0.00209931526766392,840,50,67,"MAHTOWA",1,46.5918377,-92.7409299,28,12,0,1,1
50068,"1-25",0.5,0.366460246824025,0.361725120386565,0.0225253141851756,0.0213864262503815,"US","Wetlands",0.00270489150774824,840,50,68,"MCGREGOR",1,46.3901207,-93.0960859,28,12,0,1,1
50068,"26-50",0.5,0.364543871993461,0.362632836607687,0.0215789922777115,0.0235198074425396,"US","Wetlands",0.00393093750770912,840,50,68,"MCGREGOR",1,46.3901207,-93.0960859,28,12,0,1,1
50069,"1-25",0.5,0.376812504159419,0.399224643411256,0.0245592347226197,0.033265412213979,"US","Agricultural",-0.00198389893798812,840,50,69,"BRAINERD",1,46.3731723,-94.1041272,20,12,0,1,1
50069,"26-50",0.5,0.368950054691629,0.392898977509514,0.0356571701171886,0.0374350016545036,"US","Agricultural",-0.0016667176665708,840,50,69,"BRAINERD",1,46.3731723,-94.1041272,20,12,0,1,1
50072,"1-25",0.5,0.388118370761088,0.387771517166235,0.0085097505562905,0.0366475528943862,"US","Wetlands",0.00913552595519796,840,50,72,"JORDAN",1,47.5532344,-91.342574,28,12,0,1,1
50072,"26-50",0.5,0.358447835305785,0.35989281505484,0.00787877358578045,0.0279564144246061,"US","Wetlands",0.00775509750541696,840,50,72,"JORDAN",1,47.5532344,-91.342574,28,12,0,1,1
50081,"1-25",0.5,0.349331465621243,0.338686437309395,0.0190053258778795,0.0263530833503223,"US","Wetlands",0.00724311804240756,840,50,81,"WARROAD",1,48.7854856,-95.3086167,30,12,0,1,1
50081,"26-50",0.5,0.389461598960137,0.357403185465653,0.0200694505431004,0.028121610216668,"US","Agricultural",-0.00718787305754992,840,50,81,"WARROAD",1,48.7854856,-95.3086167,30,12,0,1,1
51017,"1-25",0.5,0.399356867899973,0.405275250759405,0.0410054240865246,0.037111623441257,"US","Agricultural",-0.00718205962696208,840,51,17,"MT CARMEL",1,31.603808,-89.8130614,4,27,0,1,1
51017,"26-50",0.5,0.412142576116497,0.41692912814635,0.0381686676744579,0.0303774742451569,"US","Agricultural",-0.00660272257753188,840,51,17,"MT CARMEL",1,31.603808,-89.8130614,4,27,0,1,1
51023,"1-25",0.5,0.4359458629895,0.443998717484576,0.0220589006198165,0.0254773009508864,"US","Agricultural",-0.00592653955036268,840,51,23,"MACON",1,33.1507326,-88.6241136,4,27,0,1,1
51023,"26-50",0.5,0.398755762231678,0.410404913806631,0.0208825090276894,0.0244143527019777,"US","Agricultural",-0.00820641459620336,840,51,23,"MACON",1,33.1507326,-88.6241136,4,27,0,1,1
51028,"1-25",0.5,0.324363898522059,0.338462375690184,0.0362755531652298,0.0596811266536837,"US","Forest",-0.0105520098869685,840,51,28,"WAYNESBORO",1,31.6890917,-88.5298989,4,27,0,1,1
51028,"26-50",0.5,0.39197080382161,0.371250573849795,0.0340815959010814,0.0558293422173417,"US","Forest",-0.0114843428860525,840,51,28,"WAYNESBORO",1,31.6890917,-88.5298989,4,27,0,1,1
51030,"1-25",0.5,0.397081471849209,0.402873465078813,0.0340223509513766,0.0244136442758754,"US","Forest",-0.00826770998085404,840,51,30,"BENNDALE",1,30.8158367,-88.7684399,3,27,0,1,1
51030,"26-50",0.5,0.343636597657498,0.349073680641722,0.0336495432178892,0.0357381516861852,"US","Forest",-0.00793808235647732,840,51,30,"BENNDALE",1,30.8158367,-88.7684399,3,27,0,1,1
51113,"1-25",0.5,0.394432712741477,0.402602763891515,0.0437202087752821,0.0383767064748655,"US","Forest",-0.00436602438176828,840,51,113,"EMBRY",1,33.5589457,-89.3902589,4,27,0,1,1
51113,"26-50",0.5,0.463894560018208,0.438276412526616,0.044528269918158,0.0359092184462356,"US","Agricultural",-0.002780344736578,840,51,113,"EMBRY",1,33.5589457,-89.3902589,4,27,0,1,1
52002,"1-25",0.5,0.419448648822959,0.424934796967996,0.0192008177252961,0.0539858294427018,"US","Agricultural",-0.00188840112285732,840,52,2,"PULASKI",1,36.5936897,-90.7479869,19,24,0,1,1
52002,"26-50",0.5,0.339686903232543,0.347186204297468,0.0146933646666689,0.0480136575050849,"US","Agricultural",-0.00205680441512988,840,52,2,"PULASKI",1,36.5936897,-90.7479869,19,24,0,1,1
52008,"1-25",0.5,0.382876305630119,0.37108045654332,0.0486274120744005,0.0607680835743815,"US","Forest",-0.0013233474261652,840,52,8,"CASCADE",1,37.2598585,-90.3074923,19,24,0,1,1
52008,"26-50",0.5,0.363257270761029,0.371062153172952,0.0540096039743818,0.0584033849713261,"US","Forest",-0.00206830590485736,840,52,8,"CASCADE",1,37.2598585,-90.3074923,19,24,0,1,1
52010,"1-25",0.5,0.372453256767841,0.374156335796882,0.0452453922656202,0.034953940768457,"US","Forest",-0.00276384801659264,840,52,10,"AKERS",1,37.3759607,-91.5529269,19,24,0,1,1
52010,"26-50",0.5,0.424749896026627,0.415254631654857,0.050596756136217,0.0345449904317214,"US","Forest",-0.00226543321360008,840,52,10,"AKERS",1,37.3759607,-91.5529269,19,24,0,1,1
52011,"1-25",0.5,0.381842186931621,0.363690973973692,0.0615061377378077,0.0614091474211478,"US","Forest",-0.00208303267152012,840,52,11,"WESCO",1,37.9039787,-91.4239279,19,24,0,1,1
52011,"26-50",0.5,0.346853288851233,0.346070986661558,0.0578310973193675,0.0681403805885794,"US","Forest",-0.00281760508345588,840,52,11,"WESCO",1,37.9039787,-91.4239279,19,24,0,1,1
